Epoch,Batch,Name,Mesh_Vertices,Target,Points_Shape
1,1333,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0234_SMPLER.obj,595,22,"torch.Size([2048, 3])"
1,1333,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0078_SMPLER.obj,79,22,"torch.Size([2048, 3])"
1,1334,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0127_SMPLER.obj,1303,21,"torch.Size([2048, 3])"
1,1334,/home/mpelissi/Dataset/ModelNet40//cone/train/cone_0098_SMPLER.obj,28932,9,"torch.Size([2048, 3])"
1,1335,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0104_SMPLER.obj,18908,18,"torch.Size([2048, 3])"
1,1335,/home/mpelissi/Dataset/ModelNet40//radio/train/radio_0037_SMPLER.obj,8088,27,"torch.Size([2048, 3])"
1,1336,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0253_SMPLER.obj,794,5,"torch.Size([2048, 3])"
1,1336,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0217_SMPLER.obj,6856,8,"torch.Size([2048, 3])"
1,1337,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0135_SMPLER.obj,17695,18,"torch.Size([2048, 3])"
1,1337,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0061_SMPLER.obj,10346,21,"torch.Size([2048, 3])"
1,1338,/home/mpelissi/Dataset/ModelNet40//xbox/train/xbox_0083_SMPLER.obj,1992,39,"torch.Size([2048, 3])"
1,1338,/home/mpelissi/Dataset/ModelNet40//bowl/train/bowl_0021_SMPLER.obj,168,6,"torch.Size([2048, 3])"
1,1339,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0274_SMPLER.obj,835,35,"torch.Size([2048, 3])"
1,1339,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0141_SMPLER.obj,3517,8,"torch.Size([2048, 3])"
1,1340,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0155_SMPLER.obj,88,23,"torch.Size([2048, 3])"
1,1340,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0143_SMPLER.obj,484,16,"torch.Size([2048, 3])"
1,1341,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0141_SMPLER.obj,2364,35,"torch.Size([2048, 3])"
1,1341,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0262_SMPLER.obj,40,36,"torch.Size([2048, 3])"
1,1342,/home/mpelissi/Dataset/ModelNet40//cone/train/cone_0166_SMPLER.obj,26,9,"torch.Size([2048, 3])"
1,1342,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0350_SMPLER.obj,668,22,"torch.Size([2048, 3])"
1,1343,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0401_SMPLER.obj,2110,22,"torch.Size([2048, 3])"
1,1343,/home/mpelissi/Dataset/ModelNet40//table/train/table_0330_SMPLER.obj,1688,33,"torch.Size([2048, 3])"
1,1344,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0162_SMPLER.obj,6324,26,"torch.Size([2048, 3])"
1,1344,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0206_SMPLER.obj,1157,22,"torch.Size([2048, 3])"
1,1345,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0252_SMPLER.obj,8334,35,"torch.Size([2048, 3])"
1,1345,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0169_SMPLER.obj,7399,3,"torch.Size([2048, 3])"
1,1346,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0146_SMPLER.obj,1589,15,"torch.Size([2048, 3])"
1,1346,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0419_SMPLER.obj,15919,0,"torch.Size([2048, 3])"
1,1347,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0409_SMPLER.obj,11871,0,"torch.Size([2048, 3])"
1,1347,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0161_SMPLER.obj,22753,2,"torch.Size([2048, 3])"
1,1348,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0190_SMPLER.obj,193,2,"torch.Size([2048, 3])"
1,1348,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0091_SMPLER.obj,2074,11,"torch.Size([2048, 3])"
1,1349,/home/mpelissi/Dataset/ModelNet40//lamp/train/lamp_0053_SMPLER.obj,2473,19,"torch.Size([2048, 3])"
1,1349,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0081_SMPLER.obj,94,12,"torch.Size([2048, 3])"
1,1350,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0389_SMPLER.obj,653,22,"torch.Size([2048, 3])"
1,1350,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0147_SMPLER.obj,359,16,"torch.Size([2048, 3])"
1,1351,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0058_SMPLER.obj,1403,20,"torch.Size([2048, 3])"
1,1351,/home/mpelissi/Dataset/ModelNet40//range_hood/train/range_hood_0028_SMPLER.obj,501,28,"torch.Size([2048, 3])"
1,1352,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0009_SMPLER.obj,206,4,"torch.Size([2048, 3])"
1,1352,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0158_SMPLER.obj,4662,0,"torch.Size([2048, 3])"
1,1353,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0094_SMPLER.obj,225,30,"torch.Size([2048, 3])"
1,1353,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0530_SMPLER.obj,70,4,"torch.Size([2048, 3])"
1,1354,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0146_SMPLER.obj,316,25,"torch.Size([2048, 3])"
1,1354,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0274_SMPLER.obj,532,2,"torch.Size([2048, 3])"
1,1355,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0143_SMPLER.obj,1237,18,"torch.Size([2048, 3])"
1,1355,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0067_SMPLER.obj,2008,22,"torch.Size([2048, 3])"
1,1356,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0144_SMPLER.obj,1650,14,"torch.Size([2048, 3])"
1,1356,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0311_SMPLER.obj,480,37,"torch.Size([2048, 3])"
1,1357,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0848_SMPLER.obj,42106,8,"torch.Size([2048, 3])"
1,1357,/home/mpelissi/Dataset/ModelNet40//door/train/door_0025_SMPLER.obj,3348,13,"torch.Size([2048, 3])"
1,1358,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0372_SMPLER.obj,419,30,"torch.Size([2048, 3])"
1,1358,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0011_SMPLER.obj,66,36,"torch.Size([2048, 3])"
1,1359,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0137_SMPLER.obj,2817,18,"torch.Size([2048, 3])"
1,1359,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0027_SMPLER.obj,20138,14,"torch.Size([2048, 3])"
1,1360,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0591_SMPLER.obj,58673,30,"torch.Size([2048, 3])"
1,1360,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0227_SMPLER.obj,721,22,"torch.Size([2048, 3])"
1,1361,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0119_SMPLER.obj,2058,17,"torch.Size([2048, 3])"
1,1361,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0360_SMPLER.obj,19658,0,"torch.Size([2048, 3])"
1,1362,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0243_SMPLER.obj,2342,35,"torch.Size([2048, 3])"
1,1362,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0780_SMPLER.obj,797,8,"torch.Size([2048, 3])"
1,1363,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0087_SMPLER.obj,1535,18,"torch.Size([2048, 3])"
1,1363,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0121_SMPLER.obj,82,22,"torch.Size([2048, 3])"
1,1364,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0319_SMPLER.obj,4881,5,"torch.Size([2048, 3])"
1,1364,/home/mpelissi/Dataset/ModelNet40//stairs/train/stairs_0006_SMPLER.obj,449,31,"torch.Size([2048, 3])"
1,1365,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0140_SMPLER.obj,2103,25,"torch.Size([2048, 3])"
1,1365,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0266_SMPLER.obj,358,22,"torch.Size([2048, 3])"
1,1366,/home/mpelissi/Dataset/ModelNet40//door/train/door_0094_SMPLER.obj,1532,13,"torch.Size([2048, 3])"
1,1366,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0077_SMPLER.obj,488,16,"torch.Size([2048, 3])"
1,1367,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0384_SMPLER.obj,3528,37,"torch.Size([2048, 3])"
1,1367,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0676_SMPLER.obj,1154,30,"torch.Size([2048, 3])"
1,1368,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0562_SMPLER.obj,163,30,"torch.Size([2048, 3])"
1,1368,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0096_SMPLER.obj,4403,26,"torch.Size([2048, 3])"
1,1369,/home/mpelissi/Dataset/ModelNet40//radio/train/radio_0006_SMPLER.obj,2924,27,"torch.Size([2048, 3])"
1,1369,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0170_SMPLER.obj,23963,12,"torch.Size([2048, 3])"
1,1370,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0644_SMPLER.obj,26621,30,"torch.Size([2048, 3])"
1,1370,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0464_SMPLER.obj,517,30,"torch.Size([2048, 3])"
1,1371,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0153_SMPLER.obj,663,30,"torch.Size([2048, 3])"
1,1371,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0499_SMPLER.obj,140,4,"torch.Size([2048, 3])"
1,1372,/home/mpelissi/Dataset/ModelNet40//car/train/car_0062_SMPLER.obj,4817,7,"torch.Size([2048, 3])"
1,1372,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0023_SMPLER.obj,2160,3,"torch.Size([2048, 3])"
1,1373,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0087_SMPLER.obj,4809,35,"torch.Size([2048, 3])"
1,1373,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0083_SMPLER.obj,1040,35,"torch.Size([2048, 3])"
1,1374,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0134_SMPLER.obj,792,20,"torch.Size([2048, 3])"
1,1374,/home/mpelissi/Dataset/ModelNet40//table/train/table_0244_SMPLER.obj,2506,33,"torch.Size([2048, 3])"
1,1375,/home/mpelissi/Dataset/ModelNet40//table/train/table_0268_SMPLER.obj,88,33,"torch.Size([2048, 3])"
1,1375,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0157_SMPLER.obj,2267,3,"torch.Size([2048, 3])"
1,1376,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0425_SMPLER.obj,4797,37,"torch.Size([2048, 3])"
1,1376,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0544_SMPLER.obj,48,4,"torch.Size([2048, 3])"
1,1377,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0119_SMPLER.obj,300,26,"torch.Size([2048, 3])"
1,1377,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0360_SMPLER.obj,5351,22,"torch.Size([2048, 3])"
1,1378,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0350_SMPLER.obj,32,4,"torch.Size([2048, 3])"
1,1378,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0040_SMPLER.obj,1999,23,"torch.Size([2048, 3])"
1,1379,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0361_SMPLER.obj,125,8,"torch.Size([2048, 3])"
1,1379,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0578_SMPLER.obj,16968,0,"torch.Size([2048, 3])"
1,1380,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0282_SMPLER.obj,391,22,"torch.Size([2048, 3])"
1,1380,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0064_SMPLER.obj,783,4,"torch.Size([2048, 3])"
1,1381,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0043_SMPLER.obj,2596,1,"torch.Size([2048, 3])"
1,1381,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0148_SMPLER.obj,1056,37,"torch.Size([2048, 3])"
1,1382,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0105_SMPLER.obj,973,5,"torch.Size([2048, 3])"
1,1382,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0110_SMPLER.obj,1656,29,"torch.Size([2048, 3])"
1,1383,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0001_SMPLER.obj,12280,30,"torch.Size([2048, 3])"
1,1383,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0388_SMPLER.obj,2807,22,"torch.Size([2048, 3])"
1,1384,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0009_SMPLER.obj,5620,17,"torch.Size([2048, 3])"
1,1384,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0184_SMPLER.obj,2087,5,"torch.Size([2048, 3])"
1,1385,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0438_SMPLER.obj,66,2,"torch.Size([2048, 3])"
1,1385,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0107_SMPLER.obj,1076,29,"torch.Size([2048, 3])"
1,1386,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0296_SMPLER.obj,76128,0,"torch.Size([2048, 3])"
1,1386,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0224_SMPLER.obj,1863,8,"torch.Size([2048, 3])"
1,1387,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0555_SMPLER.obj,5911,0,"torch.Size([2048, 3])"
1,1387,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0140_SMPLER.obj,188,36,"torch.Size([2048, 3])"
1,1388,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0396_SMPLER.obj,3752,4,"torch.Size([2048, 3])"
1,1388,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0010_SMPLER.obj,1041,10,"torch.Size([2048, 3])"
1,1389,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0130_SMPLER.obj,607,22,"torch.Size([2048, 3])"
1,1389,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0182_SMPLER.obj,9598,21,"torch.Size([2048, 3])"
1,1390,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0244_SMPLER.obj,12906,21,"torch.Size([2048, 3])"
1,1390,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0155_SMPLER.obj,520,14,"torch.Size([2048, 3])"
1,1391,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0057_SMPLER.obj,96,32,"torch.Size([2048, 3])"
1,1391,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0046_SMPLER.obj,408,5,"torch.Size([2048, 3])"
1,1392,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0456_SMPLER.obj,120,37,"torch.Size([2048, 3])"
1,1392,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0191_SMPLER.obj,3557,22,"torch.Size([2048, 3])"
1,1393,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0098_SMPLER.obj,5510,35,"torch.Size([2048, 3])"
1,1393,/home/mpelissi/Dataset/ModelNet40//bowl/train/bowl_0016_SMPLER.obj,3277,6,"torch.Size([2048, 3])"
1,1394,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0024_SMPLER.obj,7436,30,"torch.Size([2048, 3])"
1,1394,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0136_SMPLER.obj,502,4,"torch.Size([2048, 3])"
1,1395,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0775_SMPLER.obj,70,8,"torch.Size([2048, 3])"
1,1395,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0153_SMPLER.obj,2251,2,"torch.Size([2048, 3])"
1,1396,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0344_SMPLER.obj,18881,4,"torch.Size([2048, 3])"
1,1396,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0505_SMPLER.obj,139,4,"torch.Size([2048, 3])"
1,1397,/home/mpelissi/Dataset/ModelNet40//door/train/door_0084_SMPLER.obj,54,13,"torch.Size([2048, 3])"
1,1397,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0278_SMPLER.obj,241,35,"torch.Size([2048, 3])"
1,1398,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0194_SMPLER.obj,1958,2,"torch.Size([2048, 3])"
1,1398,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0070_SMPLER.obj,104455,30,"torch.Size([2048, 3])"
1,1399,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0066_SMPLER.obj,172,10,"torch.Size([2048, 3])"
1,1399,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0039_SMPLER.obj,1238,14,"torch.Size([2048, 3])"
1,1400,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0244_SMPLER.obj,48,22,"torch.Size([2048, 3])"
1,1400,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0100_SMPLER.obj,5518,30,"torch.Size([2048, 3])"
1,1401,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0118_SMPLER.obj,3818,29,"torch.Size([2048, 3])"
1,1401,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0415_SMPLER.obj,326,30,"torch.Size([2048, 3])"
1,1402,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0374_SMPLER.obj,198,4,"torch.Size([2048, 3])"
1,1402,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0318_SMPLER.obj,1638,30,"torch.Size([2048, 3])"
1,1403,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0076_SMPLER.obj,3067,0,"torch.Size([2048, 3])"
1,1403,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0152_SMPLER.obj,44385,26,"torch.Size([2048, 3])"
1,1404,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0453_SMPLER.obj,999,4,"torch.Size([2048, 3])"
1,1404,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0668_SMPLER.obj,4400,30,"torch.Size([2048, 3])"
1,1405,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0357_SMPLER.obj,753,22,"torch.Size([2048, 3])"
1,1405,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0561_SMPLER.obj,1467,8,"torch.Size([2048, 3])"
1,1406,/home/mpelissi/Dataset/ModelNet40//range_hood/train/range_hood_0079_SMPLER.obj,18294,28,"torch.Size([2048, 3])"
1,1406,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0187_SMPLER.obj,16100,8,"torch.Size([2048, 3])"
1,1407,/home/mpelissi/Dataset/ModelNet40//car/train/car_0121_SMPLER.obj,30523,7,"torch.Size([2048, 3])"
1,1407,/home/mpelissi/Dataset/ModelNet40//person/train/person_0053_SMPLER.obj,859,24,"torch.Size([2048, 3])"
1,1408,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0047_SMPLER.obj,985,18,"torch.Size([2048, 3])"
1,1408,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0110_SMPLER.obj,88106,15,"torch.Size([2048, 3])"
1,1409,/home/mpelissi/Dataset/ModelNet40//wardrobe/train/wardrobe_0016_SMPLER.obj,447,38,"torch.Size([2048, 3])"
1,1409,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0237_SMPLER.obj,1442,5,"torch.Size([2048, 3])"
1,1410,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0133_SMPLER.obj,11468,5,"torch.Size([2048, 3])"
1,1410,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0293_SMPLER.obj,20717,0,"torch.Size([2048, 3])"
1,1411,/home/mpelissi/Dataset/ModelNet40//range_hood/train/range_hood_0042_SMPLER.obj,18,28,"torch.Size([2048, 3])"
1,1411,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0472_SMPLER.obj,18861,2,"torch.Size([2048, 3])"
1,1412,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0163_SMPLER.obj,975,2,"torch.Size([2048, 3])"
1,1412,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0276_SMPLER.obj,461,35,"torch.Size([2048, 3])"
1,1413,/home/mpelissi/Dataset/ModelNet40//radio/train/radio_0013_SMPLER.obj,10723,27,"torch.Size([2048, 3])"
1,1413,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0021_SMPLER.obj,120,12,"torch.Size([2048, 3])"
1,1414,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0321_SMPLER.obj,169,30,"torch.Size([2048, 3])"
1,1414,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0490_SMPLER.obj,535,2,"torch.Size([2048, 3])"
1,1415,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0096_SMPLER.obj,4706,2,"torch.Size([2048, 3])"
1,1415,/home/mpelissi/Dataset/ModelNet40//table/train/table_0153_SMPLER.obj,1080,33,"torch.Size([2048, 3])"
1,1416,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0143_SMPLER.obj,6543,0,"torch.Size([2048, 3])"
1,1416,/home/mpelissi/Dataset/ModelNet40//car/train/car_0166_SMPLER.obj,9562,7,"torch.Size([2048, 3])"
1,1417,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0701_SMPLER.obj,2317,8,"torch.Size([2048, 3])"
1,1417,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0016_SMPLER.obj,95,20,"torch.Size([2048, 3])"
1,1418,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0690_SMPLER.obj,7547,8,"torch.Size([2048, 3])"
1,1418,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0077_SMPLER.obj,8189,15,"torch.Size([2048, 3])"
1,1419,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0198_SMPLER.obj,7504,21,"torch.Size([2048, 3])"
1,1419,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0545_SMPLER.obj,6885,8,"torch.Size([2048, 3])"
1,1420,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0027_SMPLER.obj,780,10,"torch.Size([2048, 3])"
1,1420,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0106_SMPLER.obj,20452,0,"torch.Size([2048, 3])"
1,1421,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0535_SMPLER.obj,39393,0,"torch.Size([2048, 3])"
1,1421,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0037_SMPLER.obj,52,14,"torch.Size([2048, 3])"
1,1422,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0823_SMPLER.obj,472,8,"torch.Size([2048, 3])"
1,1422,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0186_SMPLER.obj,67,12,"torch.Size([2048, 3])"
1,1423,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0138_SMPLER.obj,1226,22,"torch.Size([2048, 3])"
1,1423,/home/mpelissi/Dataset/ModelNet40//car/train/car_0150_SMPLER.obj,2752,7,"torch.Size([2048, 3])"
1,1424,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0826_SMPLER.obj,5495,8,"torch.Size([2048, 3])"
1,1424,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0074_SMPLER.obj,866,5,"torch.Size([2048, 3])"
1,1425,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0218_SMPLER.obj,2869,0,"torch.Size([2048, 3])"
1,1425,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0181_SMPLER.obj,192,37,"torch.Size([2048, 3])"
1,1426,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0019_SMPLER.obj,1204,34,"torch.Size([2048, 3])"
1,1426,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0576_SMPLER.obj,643,8,"torch.Size([2048, 3])"
1,1427,/home/mpelissi/Dataset/ModelNet40//xbox/train/xbox_0027_SMPLER.obj,1814,39,"torch.Size([2048, 3])"
1,1427,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0004_SMPLER.obj,2302,8,"torch.Size([2048, 3])"
1,1428,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0029_SMPLER.obj,348,20,"torch.Size([2048, 3])"
1,1428,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0280_SMPLER.obj,416,2,"torch.Size([2048, 3])"
1,1429,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0286_SMPLER.obj,3349,37,"torch.Size([2048, 3])"
1,1429,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0160_SMPLER.obj,552,5,"torch.Size([2048, 3])"
1,1430,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0214_SMPLER.obj,1652,25,"torch.Size([2048, 3])"
1,1430,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0079_SMPLER.obj,793,37,"torch.Size([2048, 3])"
1,1431,/home/mpelissi/Dataset/ModelNet40//flower_pot/train/flower_pot_0024_SMPLER.obj,20544,15,"torch.Size([2048, 3])"
1,1431,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0072_SMPLER.obj,243,29,"torch.Size([2048, 3])"
1,1432,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0076_SMPLER.obj,454,29,"torch.Size([2048, 3])"
1,1432,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0097_SMPLER.obj,1412,3,"torch.Size([2048, 3])"
1,1433,/home/mpelissi/Dataset/ModelNet40//cone/train/cone_0004_SMPLER.obj,50,9,"torch.Size([2048, 3])"
1,1433,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0007_SMPLER.obj,98,1,"torch.Size([2048, 3])"
1,1434,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0114_SMPLER.obj,7577,3,"torch.Size([2048, 3])"
1,1434,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0015_SMPLER.obj,1084,34,"torch.Size([2048, 3])"
1,1435,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0021_SMPLER.obj,550,32,"torch.Size([2048, 3])"
1,1435,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0037_SMPLER.obj,817,18,"torch.Size([2048, 3])"
1,1436,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0368_SMPLER.obj,3686,2,"torch.Size([2048, 3])"
